id,area,name_pt,name_en,status
588,municipios,Valor acrescentado bruto das empresas não financeiras: total e por setor de atividade económica,Gross value added of non financial enterprises total and by sector of economic activity,ok
956,municipios,Valor da produção agrícola: total e por tipo,Value of the agricultural production total and by type,ok
955,municipios,Valor da produção vegetal: total e por tipo de bens,Value of the crop output total and by goods,ok
393,municipios,Valor dos bens importados e exportados pelas empresas,Value of of goods imported and exported by enterprises,ok
1000,municipios,Valor mediano de avaliação bancária por m²: total e por tipo de construção,Median value of bank evaluation per m2 total and by type of construction,ok
929,municipios,Valores processados em levantamentos e pagamentos de serviços nas caixas automáticas multibanco,Amounts of withdrawals and payments of services using atms,ok
34,municipios,Venda de combustíveis para consumo,Fuel sales for consumption,ok
53,municipios,Onde existem mais Vilas?,Small towns,ok
589,municipios,Volume de negócios das empresas não financeiras: total e por setor de atividade económica,Turnover of non financial enterprises total and by sector of economic activity,ok
623,municipios,"Votos nas eleições para a Assembleia da República: total, válidos, brancos e nulos",Votes in the elections for the parliament total valid blank and null,ok
635,municipios,"Votos nas eleições para a Assembleia Legislativa da Região Autónoma da Madeira: total, válidos, brancos e nulos",Votes in the elections for the legislative assembly of the autonomous region of madeira total valid blank and null,ok
646,municipios,"Votos nas eleições para a Assembleia Legislativa da Região Autónoma dos Açores: total, válidos, brancos e nulos",Votes in the elections for the legislative assembly of the autonomous region of the azores total valid blank and null,ok
620,municipios,"Votos nas eleições para a Presidência da República: total, válidos, brancos e nulos",Votes in the elections for the presidency of the republic total valid blank and null,ok
632,municipios,"Votos nas eleições para as Câmaras Municipais: total, válidos, brancos e nulos",Votes in the elections for the city hall total valid blank and null,ok
626,municipios,"Votos nas eleições para o Parlamento Europeu: total, válidos, brancos e nulos",Votes in the elections for the european parliament total valid blank and null,ok
624,municipios,Votos válidos na eleição para a Assembleia Constituinte 1975: total e por partido político ou coligação,Valid votes in the 1975 election for the constituent assembly total and by political party or coalition,ok
668,municipios,Votos válidos na eleição para a Assembleia da República de 1976: total e por partido político ou coligação,Valid votes in the 1976 election for the parliament total and by political party or coalition,ok
669,municipios,Votos válidos na eleição para a Assembleia da República de 1979: total e por partido político ou coligação,Valid votes in the 1979 election for the parliament total and by political party or coalition,ok
670,municipios,Votos válidos na eleição para a Assembleia da República de 1980 total e por partido político ou coligação,Valid votes in the 1980 election for the parliament total and by political party or coalition,ok
671,municipios,Votos válidos na eleição para a Assembleia da República de 1983: total e por partido político ou coligação,Valid votes in the 1983 election for the parliament total and by political party or coalition,ok
672,municipios,Votos válidos na eleição para a Assembleia da República de 1985: total e por partido político ou coligação,Valid votes in the 1985 election for the parliament total and by political party or coalition,ok
673,municipios,Votos válidos na eleição para a Assembleia da República de 1987: total e por partido político ou coligação,Valid votes in the 1987 election for the parliament total and by political party or coalition,ok
674,municipios,Votos válidos na eleição para a Assembleia da República de 1991: total e por partido político ou coligação,Valid votes in the 1991 election for the parliament total and by political party or coalition,ok
675,municipios,Votos válidos na eleição para a Assembleia da República de 1995: total e por partido político ou coligação,Valid votes in the 1995 election for the parliament total and by political party or coalition,ok
676,municipios,Votos válidos na eleição para a Assembleia da República de 1999: total e por partido político ou coligação,Valid votes in the 1999 election for the parliament total and by political party or coalition,ok
677,municipios,Votos válidos na eleição para a Assembleia da República de 2002: total e por partido político ou coligação,Valid votes in the 2002 election for the parliament total and by political party or coalition,ok
678,municipios,Votos válidos na eleição para a Assembleia da República de 2005: total e por partido político ou coligação,Valid votes in the 2005 election for the parliament total and by political party or coalition,ok
679,municipios,Votos válidos na eleição para a Assembleia da República de 2009: total e por partido político ou coligação,Valid votes in the 2009 election for the parliament total and by political party or coalition,ok
680,municipios,Votos válidos na eleição para a Assembleia da República de 2011: total e por partido político ou coligação,Valid votes in the 2011 election for the parliament total and by political party or coalition,ok
775,municipios,Votos válidos na eleição para a Assembleia da República de 2015: total e por partido político ou coligação,Valid votes in the 2015 election for the parliament total and by political party or coalition,ok
994,municipios,Votos válidos na eleição para a Assembleia da República de 2019: total e por partido político ou coligação,Valid votes in the 2019 election for the parliament total and by political party or coalition,ok
1008,municipios,Votos válidos na eleição para a Assembleia da República de 2022: total e por partido político ou coligação,Valid votes in the 2022 election for the parliament total and by political party or coalition,ok
1070,municipios,Votos válidos na eleição para a Assembleia da República de 2024: total e por partido político ou coligação,Valid votes in the 2024 election for the parliament total and by political party or coalition,ok
1074,municipios,Votos válidos na eleição para a Assembleia da República de 2025: total e por partido político ou coligação,Valid votes in the 2025 election for the parliament total and by political party or coalition,ok
643,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 1976: total e por partido político ou coligação,Valid votes in the 1976 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
691,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 1980: total e por partido político ou coligação,Valid votes in the 1980 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
692,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 1984: total e por partido político ou coligação,Valid votes in the 1984 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
694,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 1988: total e por partido político ou coligação,Valid votes in the 1988 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
695,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 1992: total e por partido político ou coligação,Valid votes in the 1992 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
696,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 1996: total e por partido político ou coligação,Valid votes in the 1996 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
697,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2000: total e por partido político ou coligação,Valid votes in the 2000 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
698,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2004: total e por partido político ou coligação,Valid votes in the 2004 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
700,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2007: total e por partido político ou coligação,Valid votes in the 2007 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
699,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2011: total e por partido político ou coligação,Valid votes in the 2011 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
773,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2015: total e por partido político ou coligação,Valid votes in the 2015 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
993,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2019: total e por partido político ou coligação,Valid votes in the 2019 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
1068,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2023: total e por partido político ou coligação,Valid votes in the 2023 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
1071,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma da Madeira de 2024: total e por partido político ou coligação,Valid votes in the 2024 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,ok
1075,municipios,Votos validos na eleicao para a assembleia legislativa da regiao autonoma da madeira de 2025 total e por partido politico ou coligacao,Valid votes in the 2025 election for the legislative assembly of the autonomous region of madeira total and by political party or coalition,missing_pt
647,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 1976: total e por partido político ou coligação,Valid votes in the 1976 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
701,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 1980: total e por partido político ou coligação,Valid votes in the 1980 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
702,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 1984: total e por partido político ou coligação,Valid votes in the 1984 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
703,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 1988: total e por partido político ou coligação,Valid votes in the 1988 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
704,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 1992: total e por partido político ou coligação,Valid votes in the 1992 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
705,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 1996: total e por partido político ou coligação,Valid votes in the 1996 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
706,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 2000: total e por partido político ou coligação,Valid votes in the 2000 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
707,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 2004: total e por partido político ou coligação,Valid votes in the 2004 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
708,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 2008: total e por partido político ou coligação,Valid votes in the 2008 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
709,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 2012: total e por partido político ou coligação,Valid votes in the 2012 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
822,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 2016: total e por partido político ou coligação,Valid votes in the 2016 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
998,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 2020: total e por partido político ou coligação,Valid votes in the 2020 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
1069,municipios,Votos válidos na eleição para a Assembleia Legislativa da Região Autónoma dos Açores de 2024: total e por partido político ou coligação,Valid votes in the 2024 election for the legislative assembly of the autonomous region of the azores total and by political party or coalition,ok
621,municipios,Votos válidos na eleição para a Presidência da República de 1976: total e por candidato Presidencial,Valid votes in the 1976 election for the presidency of the republic total and by presidential candidate,ok
660,municipios,Votos válidos na eleição para a Presidência da República de 1980: total e por candidato Presidencial,Valid votes in the 1980 election for the presidency of the republic total and by presidential candidate,ok
1082,municipios,Votos válidos na eleição para a Presidência da República de 1986 (1.ª volta): total e por candidato Presidencial,Valid votes in the first 1986 election for the presidency of the republic total and by presidential candidate,ok
662,municipios,Votos válidos na eleição para a Presidência da República de 1986: total e por candidato Presidencial,Valid votes in the 1986 election for the presidency of the republic total and by presidential candidate,ok
663,municipios,Votos válidos na eleição para a Presidência da República de 1991: total e por candidato Presidencial,Valid votes in the 1991 election for the presidency of the republic total and by presidential candidate,ok
664,municipios,Votos válidos na eleição para a Presidência da República de 1996: total e por candidato Presidencial,Valid votes in the 1996 election for the presidency of the republic total and by presidential candidate,ok
665,municipios,Votos válidos na eleição para a Presidência da República de 2001: total e por candidato Presidencial,Valid votes in the 2001 election for the presidency of the republic total and by presidential candidate,ok
666,municipios,Votos válidos na eleição para a Presidência da República de 2006: total e por candidato Presidencial,Valid votes in the 2006 election for the presidency of the republic total and by presidential candidate,ok
667,municipios,Votos válidos na eleição para a Presidência da República de 2011: total e por candidato Presidencial,Valid votes in the 2011 election for the presidency of the republic total and by presidential candidate,ok
787,municipios,Votos válidos na eleição para a Presidência da República de 2016: total e por candidato Presidencial,Valid votes in the 2016 election for the presidency of the republic total and by presidential candidate,ok
999,municipios,Votos válidos na eleição para a Presidência da República de 2021: total e por candidato Presidencial,Valid votes in the 2021 election for the presidency of the republic total and by presidential candidate,ok
1080,municipios,Votos válidos na eleição para a Presidência da República de 2026 (1.ª volta) : total e por candidato Presidencial,Valid votes in the 2026 election for the presidency of the republic total and by presidential candidate,ok
1081,municipios,Votos válidos na eleição para a Presidência da República de 2026 (2.ª volta) : total e por candidato Presidencial,Valid votes in the 2026 election for the presidency of the republic total and by presidential candidate,ok
627,municipios,Votos válidos na eleição para o Parlamento Europeu de 1987: total e por partido político ou coligação,Valid votes in the 1987 election for the european parliament total and by political party or coalition,ok
710,municipios,Votos válidos na eleição para o Parlamento Europeu de 1989: total e por partido político ou coligação,Valid votes in the 1989 election for the european parliament total and by political party or coalition,ok
711,municipios,Votos válidos na eleição para o Parlamento Europeu de 1994: total e por partido político ou coligação,Valid votes in the 1994 election for the european parliament total and by political party or coalition,ok
712,municipios,Votos válidos na eleição para o Parlamento Europeu de 1999: total e por partido político ou coligação,Valid votes in the 1999 election for the european parliament total and by political party or coalition,ok
713,municipios,Votos válidos na eleição para o Parlamento Europeu de 2004: total e por partido político ou coligação,Valid votes in the 2004 election for the european parliament total and by political party or coalition,ok
714,municipios,Votos válidos na eleição para o Parlamento Europeu de 2009: total e por partido político ou coligação,Valid votes in the 2009 election for the european parliament total and by political party or coalition,ok
740,municipios,Votos válidos na eleição para o Parlamento Europeu de 2014: total e por partido político ou coligação,Valid votes in the 2014 election for the european parliament total and by political party or coalition,ok
992,municipios,Votos válidos na eleição para o Parlamento Europeu de 2019: total e por partido político ou coligação,Valid votes in the 2019 election for the european parliament total and by political party or coalition,ok
1072,municipios,Votos válidos na eleição para o Parlamento Europeu de 2024: total e por partido político ou coligação,Valid votes in the 2024 election for the european parliament total and by political party or coalition,ok
640,municipios,Votos válidos nas eleições para as Câmaras Municipais de 1976: total e por partido político ou coligação,Valid votes in the 1976 elections for the city hall total and by political party or coalition,ok
682,municipios,Votos válidos nas eleições para as Câmaras Municipais de 1979: total e por partido político ou coligação,Valid votes in the 1979 elections for the city hall total and by political party or coalition,ok
683,municipios,Votos válidos nas eleições para as Câmaras Municipais de 1982: total e por partido político ou coligação,Valid votes in the 1982 elections for the city hall total and by political party or coalition,ok
684,municipios,Votos válidos nas eleições para as Câmaras Municipais de 1985: total e por partido político ou coligação,Valid votes in the 1985 elections for the city hall total and by political party or coalition,ok
685,municipios,Votos válidos nas eleições para as Câmaras Municipais de 1989: total e por partido político ou coligação,Valid votes in the 1989 elections for the city hall total and by political party or coalition,ok
686,municipios,Votos válidos nas eleições para as Câmaras Municipais de 1993: total e por partido político ou coligação,Valid votes in the 1993 elections for the city hall total and by political party or coalition,ok
687,municipios,Votos válidos nas eleições para as Câmaras Municipais de 1997: total e por partido político ou coligação,Valid votes in the 1997 elections for the city hall total and by political party or coalition,ok
688,municipios,Votos válidos nas eleições para as Câmaras Municipais de 2001: total e por partido político ou coligação,Valid votes in the 2001 elections for the city hall total and by political party or coalition,ok
689,municipios,"Votos válidos nas eleições para as Câmaras Municipais de 2005: total e por partido político, coligação ou grupos de cidadãos",Valid votes in the 2005 elections for the city hall total and by political party coalition or citizens group,ok
690,municipios,"Votos válidos nas eleições para as Câmaras Municipais de 2009: total e por partido político, coligação e grupos de cidadãos",Valid votes in the 2009 elections for the city hall total and by political party coalition or citizens group,ok
733,municipios,"Votos válidos nas eleições para as Câmaras Municipais de 2013: total e por partido político, coligação ou grupos de cidadãos",Valid votes in the 2013 elections for the city hall total and by political party coalition or citizens group,ok
878,municipios,"Votos válidos nas eleições para as Câmaras Municipais de 2017: total e por partido político, coligação ou grupos de cidadãos",Valid votes in the 2017 elections for the city hall total and by political party coalition or citizens group,ok
1001,municipios,"Votos válidos nas eleições para as Câmaras Municipais de 2021: total e por partido político, coligação ou grupos de cidadãos",Valid votes in the 2021 elections for the city hall total and by political party coalition or citizens group,ok
1088,portugal,"Abastecimento de água: água captada, água tratada e água distribuída/consumida (1991-2006)",Water supply water abstraction water treated and water supplied consumed (1991 2006),ok
3459,portugal,"Abastecimento de água: água captada, água tratada e água distribuída/consumida - Continente",Water supply water abstraction water treated and water supplied consumed mainland,ok
1063,portugal,Abono de família em Portugal: Segurança Social,Child benefit from social security beneficiaries and descendants or equal status,ok
1511,portugal,Estabelecimento de Saúde e abortos em Portugal,Abortions in health establishments,ok
3805,portugal,Dotações e Despesas da ação social direta no ensino superior,Direct social action in higher education allocation and expenditure,ok
3804,portugal,Dotações e Despesas da ação social indirecta no ensino superior público,Indirect social action in public higher education allocation and expenditure by funding source,ok
3806,portugal,Dotações e Despesas da ação social no ensino superior,Social action in higher education allocation and expenditure by funding source,ok
1793,portugal,Acidentes de trabalho mortais: total e por setor de atividade económica,Fatal accidents at work total and by sector of economic activity,ok
616,portugal,Acidentes de trabalho: total e mortais por 100 mil empregados,Accidents at work total and deaths per 100 thousand employees,ok
72,portugal,Dados sobre acidentes de trabalho em Portugal,Accidents at work total and fatal,ok
1785,portugal,Acidentes de trabalho: total e por setor de atividade económica,Accidents at work total and by sector of economic activity,ok
1990,portugal,Acidentes de viação com vítimas por mil habitantes - Continente,Road traffic accidents with victims per thousand inhabitants mainland portugal,ok
3093,portugal,Acidentes de viação com vítimas: total e por tipo de acidente - Continente,Road accidents with victims total and by type of accident mainland,ok
3094,portugal,Acidentes de viação com vítimas: total e por tipo de via - Continente,Road accidents with victims total and by type of road mainland,ok
326,portugal,Dados sobre acidentes de viação em Portugal,Road traffic accidents with victims injuries and deaths mainland portugal,ok
3115,portugal,"Acidentes ferroviários, feridos e mortos - Continente",Railway accidents injured and fatalities mainland,ok
993,portugal,Ações cíveis findas nos Tribunais Judiciais de 1.ª instância: total e por duração,Terminated civil actions in courts of first instance total and by duration,ok
1148,portugal,Ações executivas findas nos Tribunais Judiciais de 1.ª instância: total e por tipo,Terminated enforcement actions in courts of first instance total and by type,ok
2785,portugal,Administrações Públicas: défice/excedente por nível de administração,General government net lending net borrowing by level of administration,ok
2788,portugal,"Administrações Públicas: despesas, receitas e défice/excedente em % do PIB",General government expenditure revenue and net lending net borrowing as percentage of gdp,ok
2784,portugal,"Administrações Públicas: despesas, receitas e défice/excedente",General government expenditure revenue and net lending net borrowing,ok
2786,portugal,Administrações Públicas: dívida bruta em % do PIB,General government gross debt as percentage of gdp,ok
614,portugal,ADSE: despesa por beneficiário,Adse expenditure per beneficiary,ok
613,portugal,ADSE: despesa total,Adse total expenditure,ok
245,portugal,Dados sobre os advogados em Portugal,Lawyers total and by sex,ok
3200,portugal,Aeronaves aterradas nos principais aeroportos em tráfego internacional: total e por continentes de origem,Aircraft landed at major airports in international traffic total and by continents of origin,ok
3199,portugal,"Aeronaves aterradas nos principais aeroportos: total, nacional e internacional",Aircraft landed at major airports total national and international,ok
3194,portugal,Aeroportos e aeródromos,Airports and aerodromes,ok
505,portugal,"Agregados, Rendimento Bruto e IRS liquidado: Modelo 1",Households gross income and income tax paid category 1,ok
506,portugal,"Agregados, Rendimento Bruto e IRS liquidado: Modelo 2",Households gross income and income tax paid category 2,ok
504,portugal,"Agregados, Rendimento Bruto e IRS liquidado: Modelos 1+ 2",Households gross income and income tax paid categories 1 2,ok
821,portugal,"Agregados domésticos privados, por grupo etário do representante da família",Private households by age group of the household's representative,ok
1158,portugal,"Agregados domésticos privados com computador, com ligação à Internet e com ligação à Internet através de banda larga (%)",Private households with a computer with internet access and with broadband internet access (percentage),ok
20,portugal,Agregados domésticos privados monoparentais: total e por sexo,Single parent private households total and by sex,ok
19,portugal,Agregados domésticos privados: total e por tipo de composição,Private households total and by household type,ok
822,portugal,Agregados domésticos privados unipessoais: total e de indivíduos com 65 e mais anos,Single person private households total and with a person aged 65 and over,ok
2271,portugal,Agregados domésticos unipessoais de indivíduos com 65 ou mais anos em % do total de agregados,Single person private households of individuals aged 65 and over as a percentage of total households,ok
80,portugal,Agregados familiares por escalões de rendimento: IRS Modelo 1 (1990-2016),Private households by income band income tax category 1 (1990 2016),ok
79,portugal,Famílias por escalões de rendimento em Portugal,Private households by income band income tax category 1 2,ok
81,portugal,Agregados familiares por escalões de rendimento: IRS Modelo 2 (1990-2016),Private households by income band income tax category 2 (1990 2016),ok
1187,portugal,"Alojamentos servidos por sistemas públicos de abastecimento de água, sistemas de drenagem de águas residuais e estações de tratamento de águas residuais (ETAR) (%)",Dwellings connected to public water supply systems sewerage systems and wastewater treatment plants (wwtp) (percentage),ok
2562,portugal,Alojamentos turísticos: total e por tipo de estabelecimento,Tourist accommodations total and by type of establishment,ok
2495,portugal,Alunos com nota positiva nas provas de exame do ensino básico e secundário (%),Students with positive classification on the exams in lower secondary and upper secondary education (percentage),ok
1051,portugal,Alunos do sexo feminino em % dos matriculados no ensino superior: total e por área de educação e formação,Females as a percentage of students enrolled in higher education total and by area of education and training,ok
1053,portugal,Alunos do sexo feminino em % dos matriculados no ensino superior: total e por subsistema de ensino,Females as a percentage of students enrolled in higher education total and by sub system of education,ok
1052,portugal,Alunos do sexo feminino em % dos matriculados no ensino superior: total e por tipo de ensino,Females as a percentage of students enrolled in higher education total and by type of education,ok
1022,portugal,"Alunos do sexo feminino matriculados no ensino superior: total, por subsistema e tipo de ensino",Female students enrolled in higher education total and by sub system and type of education,ok
1028,portugal,Alunos do sexo feminino matriculados no ensino superior: total e por área de educação e formação,Female students enrolled in higher education total and by area of education and training,ok
1025,portugal,Alunos do sexo feminino matriculados no ensino superior: total e por nível de formação,Female students enrolled in higher education total and by level of training,ok
1021,portugal,"Alunos do sexo masculino matriculados no ensino superior: total, por subsistema e tipo de ensino",Male students enrolled in higher education total and by sub system and type of education,ok
1027,portugal,Alunos do sexo masculino matriculados no ensino superior: total e por área de educação e formação,Male students enrolled in higher education total and by area of education and training,ok
1024,portugal,Alunos do sexo masculino matriculados no ensino superior: total e por nível de formação,Male students enrolled in higher education total and by level of training,ok
1006,portugal,Alunos matriculados em % da população residente: total e por nível de ensino,Enrolled students as percentage of resident population total and by level of education,ok
1041,portugal,Alunos matriculados no ensino básico privado: total e por modalidade de ensino,Students enrolled in private education total and by modality of education,ok
1040,portugal,Alunos matriculados no ensino básico público: total e por modalidade de ensino,Students enrolled in public primary and lower secondary education total and by modality of education,ok
1039,portugal,Dados sobre as matrículas no ensino básico,Students enrolled in primary and lower secondary education total and by modality of education,ok
3501,portugal,Alunos matriculados no ensino pré-escolar: total e por idade,Students enrolled in pre school education total and by age,ok
852,portugal,Alunos matriculados no ensino pré-escolar: total e por sexo,Students enrolled in pre school education total and by sex,ok
853,portugal,Alunos matriculados no ensino pré-escolar: total e por subsistema de ensino,Students enrolled in pre school education total and by sub system of education,ok
3024,portugal,"Alunos matriculados no ensino privado em % do total de alunos matriculados nos ensinos pré-escolar, básico e secundário: total e por nível de ensino",Students enrolled in private education as a percentage of enrolled students in pre school primary lower secondary and upper secondary education total and by level of education,ok
3025,portugal,Alunos matriculados no ensino privado em % do total de alunos matriculados: total e por nível de ensino,Students enrolled in private education as a percentage of enrolled students total and by level of education,ok
1004,portugal,Alunos matriculados no ensino privado em Portugal,Students enrolled in private education total and by level of education,ok
1003,portugal,Alunos matriculados no ensino público em Portugal,Students enrolled in public education total and by level of education,ok
1016,portugal,Alunos matriculados no ensino secundário privado: total e por modalidade de ensino,Students enrolled in private upper secondary education total and by modality of education,ok
1015,portugal,Alunos matriculados no ensino secundário público: total e por modalidade de ensino,Students enrolled in public upper secondary education total and by modality of education,ok
1042,portugal,Alunos matriculados no ensino secundário: total e por modalidade de ensino,Students enrolled in upper secondary education total and by modality of education,ok
1049,portugal,Alunos matriculados no ensino superior: por subsistema de ensino e por sexo,Students enrolled in higher education by sub system of education and sex,ok
1044,portugal,Alunos matriculados no ensino superior: por tipo de ensino e por sexo,Students enrolled in higher education by type of education and by sex,ok
1050,portugal,Alunos matriculados no ensino superior privado por cada 100 alunos matriculados no ensino superior público,Students enrolled in private higher education per 100 students enrolled in public higher education,ok
1019,portugal,"Alunos matriculados no ensino superior: total, por subsistema e por tipo de ensino",Students enrolled in higher education total and by sub system and type of education,ok
1026,portugal,Alunos matriculados no ensino superior: total e por área de educação e formação,Students enrolled in higher education total and by area of education and training,ok
1023,portugal,Alunos matriculados no ensino superior: total e por nível de formação,Students enrolled in higher education total and by level of education,ok
1048,portugal,Alunos matriculados no ensino superior em Portugal,Students enrolled in higher education total and by sex,ok
1017,portugal,Alunos matriculados no ensino superior: total e por subsistema de ensino,Students enrolled in higher education total and by sub system of education,ok
1018,portugal,Alunos matriculados no ensino superior: total e por tipo de ensino,Students enrolled in higher education total and by type of education,ok
1005,portugal,Alunos matriculados: por nível de ensino e sexo,Students enrolled by level of education and sex,ok
1002,portugal,Alunos matriculados: total e por nível de ensino,Enrolled students total and by level of education,ok
2231,portugal,Árbitros e Juízes desportivos federados: total e por algumas federações desportivas,Associated sports referees and judges total and by certain sport federations,ok
1192,portugal,Incêndios rurais em Portugal Continental,Burnt area and rural fires – mainland,ok
3748,portugal,Áreas Protegidas e Rede Natura 2000 (percentagem),Protected areas and natura 2000 network (percentage),ok
3747,portugal,Áreas Protegidas e Rede Natura 2000,Protected areas and natura 2000 network,ok
3470,portugal,Arguidos e condenados em processo-crime,Indicted and convicted persons in criminal proceedings,ok
261,portugal,Arguidos: total e por categoria de crime (1960-1983),Indicted persons total and by category of crime (1960 1983),ok
262,portugal,Arguidos: total e por categoria de crime (1984-),Indicted persons total and by category of crime (1984 ),ok
260,portugal,Arguidos: total e por sexo,Indicted persons total and by sex,ok
1180,portugal,Assinantes / equipamentos de utilizadores do serviço móvel,Subscribers equipments for mobile service users,ok
2093,portugal,Assinantes do acesso à Internet,Internet access subscribers,ok
1092,portugal,Atividades desenvolvidas pelas Organizações não governamentais de Ambiente: total e por domínio ambiental,Activities performed by environmental non governmental organizations (engo) total and by environmental domain,ok
280,portugal,Atos praticados na Conservatória dos Registos Centrais: registos,Deeds undertaken at the office of central registry records,ok
869,portugal,Autoridade de Segurança Alimentar e Económica: processos instaurados,Economic and food safety authority proceedings filed,ok
2595,portugal,Balança comercial em % do PIB,Trade account as a percentage of gdp,ok
2594,portugal,Evolução anual da Balança comercial,Trade account,ok
2355,portugal,Balança corrente em % do PIB,Current account as a percentage of gdp,ok
2816,portugal,Evolução anual da Balança corrente,Current account,ok
2357,portugal,Balança de capital em % do PIB,Capital account as a percentage of gdp,ok
2356,portugal,Evolução anual da Balança de capital,Capital account,ok
2991,portugal,Balança de pagamentos tecnológica: total e por componentes,Technology balance of payments total and by components,ok
2632,portugal,Balança de viagens e turismo em % do PIB,Travel and tourism account as a percentage of gdp,ok
2650,portugal,Balança de viagens e turismo: exportações por alguns países parceiros comerciais,Travel and tourism account exports by some trading partner countries,ok
2651,portugal,Balança de viagens e turismo: importações por alguns países parceiros comerciais,Travel and tourism account imports by some trading partner countries,ok
2652,portugal,Balança de viagens e turismo: saldo por alguns países parceiros comerciais,Travel and tourism account balance by some trading partner countries,ok
2583,portugal,Balança de viagens e turismo,Travel and tourism account,ok
3344,portugal,Balanço do azoto por superfície agrícola utilizada,Balance of nitrogen per utilized agricultural area,ok
3349,portugal,Balanço do fósforo por superfície agrícola utilizada,Balance of phosphorus per utilized agricultural area,ok
717,portugal,Beneficiários ativos da Segurança Social no total da população ativa (%),Social security active beneficiaries in total of active population (percentage),ok
117,portugal,Beneficiários ativos da Segurança Social subsidiados por alguns tipos de funções,Active beneficiaries from social security receiving benefit by benefit type,ok
379,portugal,Beneficiários ativos da Segurança Social,Active beneficiaries from social security,ok
2573,portugal,"Beneficiários ativos por pensão de velhice, invalidez e sobrevivência da Segurança Social",Active beneficiaries per social security survivors disability or old age pension,ok
3782,portugal,Beneficiários da Ação Social Escolar no ensino não superior público ? Continente,School welfare measures beneficiaries in public non higher education – mainland portugal,ok
1176,portugal,Beneficiários da Ação Social Escolar no ensino não superior público por tipo de benefício ? Continente (1981-2019),School welfare measures beneficiaries in public non higher education by benefit type – mainland portugal (1981 2019),ok
612,portugal,Beneficiários da ADSE,Adse beneficiaries,ok
